COUNTY,RACE,YEAR,POP
Knox,HAA,2013,9
Knox,HAA,2014,10
Knox,HAA,2015,11
Knox,HAA,2016,13
Knox,HAA,2017,15
Knox,HAA,2018,17
Knox,HAA,2019,16
Knox,HAA,2020,34
Knox,HAA,2021,18
Knox,HAA,2022,18
Knox,HAA,2023,20
Knox,HBA,2000,13
Knox,HBA,2001,13
Knox,HBA,2002,13
Knox,HBA,2003,13
Knox,HBA,2004,14
Knox,HBA,2005,13
Knox,HBA,2006,14
Knox,HBA,2007,14
Knox,HBA,2008,14
Knox,HBA,2009,14
Knox,HBA,2010,35
Knox,HBA,2011,18
Knox,HBA,2012,21
Knox,HBA,2013,24
Knox,HBA,2014,23
Knox,HBA,2015,22
Knox,HBA,2016,23
Knox,HBA,2017,28
Knox,HBA,2018,34
Knox,HBA,2019,35
Knox,HBA,2020,75
Knox,HBA,2021,35
Knox,HBA,2022,36
Knox,HBA,2023,34
Knox,HIA,2000,10
Knox,HIA,2001,10
Knox,HIA,2002,9
Knox,HIA,2003,7
Knox,HIA,2004,8
Knox,HIA,2005,7
Knox,HIA,2006,8
Knox,HIA,2007,9
Knox,HIA,2008,8
Knox,HIA,2009,9
Knox,HIA,2010,17
Knox,HIA,2011,9
Knox,HIA,2012,11
Knox,HIA,2013,9
Knox,HIA,2014,10
Knox,HIA,2015,13
Knox,HIA,2016,16
Knox,HIA,2017,13
Knox,HIA,2018,13
Knox,HIA,2019,28
Knox,HIA,2020,56
Knox,HIA,2021,27
Knox,HIA,2022,29
Knox,HIA,2023,32
Knox,HNA,2000,0
Knox,HNA,2001,0
Knox,HNA,2002,0
Knox,HNA,2003,0
Knox,HNA,2004,0
Knox,HNA,2005,0
Knox,HNA,2006,0
Knox,HNA,2007,0
Knox,HNA,2008,0
Knox,HNA,2009,0
Knox,HNA,2010,0
Knox,HNA,2011,0
Knox,HNA,2012,0
Knox,HNA,2013,0
Knox,HNA,2014,0
Knox,HNA,2015,0
Knox,HNA,2016,0
Knox,HNA,2017,0
Knox,HNA,2018,0
Knox,HNA,2019,0
Knox,HNA,2020,4
Knox,HNA,2021,2
Knox,HNA,2022,2
Knox,HNA,2023,2
Knox,HTOM,2000,9
Knox,HTOM,2001,10
Knox,HTOM,2002,10
Knox,HTOM,2003,10
Knox,HTOM,2004,12
Knox,HTOM,2005,18
Knox,HTOM,2006,24
Knox,HTOM,2007,27
Knox,HTOM,2008,27
Knox,HTOM,2009,30
Knox,HTOM,2010,58
Knox,HTOM,2011,32
Knox,HTOM,2012,34
Knox,HTOM,2013,42
Knox,HTOM,2014,42
Knox,HTOM,2015,45
Knox,HTOM,2016,49
Knox,HTOM,2017,49
Knox,HTOM,2018,52
Knox,HTOM,2019,51
Knox,HTOM,2020,113
Knox,HTOM,2021,58
Knox,HTOM,2022,60
Knox,HTOM,2023,63
Knox,HWA,2000,336
Knox,HWA,2001,375
Knox,HWA,2002,447
Knox,HWA,2003,439
Knox,HWA,2004,465
Knox,HWA,2005,542
Knox,HWA,2006,584
Knox,HWA,2007,605
Knox,HWA,2008,630
Knox,HWA,2009,683
Knox,HWA,2010,1385
Knox,HWA,2011,745
Knox,HWA,2012,749
Knox,HWA,2013,757
Knox,HWA,2014,768
Knox,HWA,2015,803
Knox,HWA,2016,804
Knox,HWA,2017,825
Knox,HWA,2018,845
Knox,HWA,2019,882
Knox,HWA,2020,1983
Knox,HWA,2021,1081
Knox,HWA,2022,1152
Knox,HWA,2023,1179
Knox,IA,2000,113
Knox,IA,2001,113
Knox,IA,2002,120
Knox,IA,2003,114
Knox,IA,2004,116
Knox,IA,2005,112
Knox,IA,2006,114
Knox,IA,2007,125
Knox,IA,2008,124
Knox,IA,2009,128
Knox,IA,2010,254
Knox,IA,2011,126
Knox,IA,2012,132
Knox,IA,2013,123
Knox,IA,2014,128
Knox,IA,2015,129
Knox,IA,2016,136
Knox,IA,2017,141
Knox,IA,2018,148
Knox,IA,2019,173
Knox,IA,2020,348
Knox,IA,2021,188
Knox,IA,2022,196
Knox,IA,2023,196
Knox,NHAA,2000,186
Knox,NHAA,2001,220
Knox,NHAA,2002,232
Knox,NHAA,2003,252
Knox,NHAA,2004,268
Knox,NHAA,2005,278
Knox,NHAA,2006,285
Knox,NHAA,2007,292
Knox,NHAA,2008,318
Knox,NHAA,2009,323
Knox,NHAA,2010,707
Knox,NHAA,2011,399
Knox,NHAA,2012,390
Knox,NHAA,2013,407
Knox,NHAA,2014,380
Knox,NHAA,2015,373
Knox,NHAA,2016,368
Knox,NHAA,2017,404
Knox,NHAA,2018,398
Knox,NHAA,2019,387
Knox,NHAA,2020,762
Knox,NHAA,2021,371
Knox,NHAA,2022,363
Knox,NHAA,2023,391
Knox,NHBA,2000,364
Knox,NHBA,2001,428
Knox,NHBA,2002,428
Knox,NHBA,2003,458
Knox,NHBA,2004,478
Knox,NHBA,2005,463
Knox,NHBA,2006,474
Knox,NHBA,2007,490
Knox,NHBA,2008,487
Knox,NHBA,2009,501
Knox,NHBA,2010,991
Knox,NHBA,2011,518
Knox,NHBA,2012,504
Knox,NHBA,2013,514
Knox,NHBA,2014,527
Knox,NHBA,2015,541
Knox,NHBA,2016,564
Knox,NHBA,2017,555
Knox,NHBA,2018,584
Knox,NHBA,2019,602
Knox,NHBA,2020,1175
Knox,NHBA,2021,574
Knox,NHBA,2022,613
Knox,NHBA,2023,642
Knox,NHIA,2000,103
Knox,NHIA,2001,103
Knox,NHIA,2002,111
Knox,NHIA,2003,107
Knox,NHIA,2004,108
Knox,NHIA,2005,105
Knox,NHIA,2006,106
Knox,NHIA,2007,116
Knox,NHIA,2008,116
Knox,NHIA,2009,119
Knox,NHIA,2010,237
Knox,NHIA,2011,117
Knox,NHIA,2012,121
Knox,NHIA,2013,114
Knox,NHIA,2014,118
Knox,NHIA,2015,116
Knox,NHIA,2016,120
Knox,NHIA,2017,128
Knox,NHIA,2018,135
Knox,NHIA,2019,145
Knox,NHIA,2020,292
Knox,NHIA,2021,161
Knox,NHIA,2022,167
Knox,NHIA,2023,164
Knox,NHNA,2000,9
Knox,NHNA,2001,8
Knox,NHNA,2002,9
Knox,NHNA,2003,9
Knox,NHNA,2004,9
Knox,NHNA,2005,10
Knox,NHNA,2006,14
Knox,NHNA,2007,15
Knox,NHNA,2008,14
Knox,NHNA,2009,15
Knox,NHNA,2010,31
Knox,NHNA,2011,16
Knox,NHNA,2012,17
Knox,NHNA,2013,16
Knox,NHNA,2014,16
Knox,NHNA,2015,20
Knox,NHNA,2016,21
Knox,NHNA,2017,22
Knox,NHNA,2018,21
Knox,NHNA,2019,21
Knox,NHNA,2020,46
Knox,NHNA,2021,22
Knox,NHNA,2022,22
Knox,NHNA,2023,21
Knox,NHTOM,2000,425
Knox,NHTOM,2001,454
Knox,NHTOM,2002,463
Knox,NHTOM,2003,498
Knox,NHTOM,2004,514
Knox,NHTOM,2005,549
Knox,NHTOM,2006,590
Knox,NHTOM,2007,602
Knox,NHTOM,2008,617
Knox,NHTOM,2009,635
Knox,NHTOM,2010,1296
Knox,NHTOM,2011,683
Knox,NHTOM,2012,701
Knox,NHTOM,2013,724
Knox,NHTOM,2014,752
Knox,NHTOM,2015,742
Knox,NHTOM,2016,746
Knox,NHTOM,2017,765
Knox,NHTOM,2018,808
Knox,NHTOM,2019,826
Knox,NHTOM,2020,1675
Knox,NHTOM,2021,887
Knox,NHTOM,2022,913
Knox,NHTOM,2023,930
Knox,NHWA,2000,53159
Knox,NHWA,2001,53837
Knox,NHWA,2002,54653
Knox,NHWA,2003,55437
Knox,NHWA,2004,56116
Knox,NHWA,2005,56653
Knox,NHWA,2006,57092
Knox,NHWA,2007,57670
Knox,NHWA,2008,58113
Knox,NHWA,2009,58301
Knox,NHWA,2010,117312
Knox,NHWA,2011,58749
Knox,NHWA,2012,58226
Knox,NHWA,2013,58266
Knox,NHWA,2014,58389
Knox,NHWA,2015,58359
Knox,NHWA,2016,58229
Knox,NHWA,2017,58541
Knox,NHWA,2018,59014
Knox,NHWA,2019,59246
Knox,NHWA,2020,119011
Knox,NHWA,2021,59307
Knox,NHWA,2022,59821
Knox,NHWA,2023,59842
Knox,TOM,2000,434
Knox,TOM,2001,464
Knox,TOM,2002,473
Knox,TOM,2003,508
Knox,TOM,2004,526
Knox,TOM,2005,567
Knox,TOM,2006,614
Knox,TOM,2007,629
Knox,TOM,2008,644
Knox,TOM,2009,665
Knox,TOM,2010,1354
Knox,TOM,2011,715
Knox,TOM,2012,735
Knox,TOM,2013,766
Knox,TOM,2014,794
Knox,TOM,2015,787
Knox,TOM,2016,795
Knox,TOM,2017,814
Knox,TOM,2018,860
Knox,TOM,2019,877
Knox,TOM,2020,1788
Knox,TOM,2021,945
Knox,TOM,2022,973
Knox,TOM,2023,993
Knox,TOT,2000,54616
Knox,TOT,2001,55460
Knox,TOT,2002,56377
Knox,TOT,2003,57232
Knox,TOT,2004,57995
Knox,TOT,2005,58641
Knox,TOT,2006,59194
Knox,TOT,2007,59843
Knox,TOT,2008,60348
Knox,TOT,2009,60633
Knox,TOT,2010,122075
Knox,TOT,2011,61290
Knox,TOT,2012,60781
Knox,TOT,2013,60882
Knox,TOT,2014,61035
Knox,TOT,2015,61045
Knox,TOT,2016,60953
Knox,TOT,2017,61345
Knox,TOT,2018,61921
Knox,TOT,2019,62239
Knox,TOT,2020,125226
Knox,TOT,2021,62543
Knox,TOT,2022,63196
Knox,TOT,2023,63320
Knox,WA,2000,53495
Knox,WA,2001,54212
Knox,WA,2002,55100
Knox,WA,2003,55876
Knox,WA,2004,56581
Knox,WA,2005,57195
Knox,WA,2006,57676
Knox,WA,2007,58275
Knox,WA,2008,58743
Knox,WA,2009,58984
Knox,WA,2010,118697
Knox,WA,2011,59494
Knox,WA,2012,58975
Knox,WA,2013,59023
Knox,WA,2014,59157
Knox,WA,2015,59162
Knox,WA,2016,59033
Knox,WA,2017,59366
Knox,WA,2018,59859
Knox,WA,2019,60128
Knox,WA,2020,120994
Knox,WA,2021,60388
Knox,WA,2022,60973
Knox,WA,2023,61021
Licking,AA,2000,870
Licking,AA,2001,923
Licking,AA,2002,933
Licking,AA,2003,1008
Licking,AA,2004,1059
Licking,AA,2005,1092
Licking,AA,2006,1195
Licking,AA,2007,1218
Licking,AA,2008,1277
Licking,AA,2009,1293
Licking,AA,2010,2558
Licking,AA,2011,1283
Licking,AA,2012,1371
Licking,AA,2013,1462
Licking,AA,2014,1550
Licking,AA,2015,1707
Licking,AA,2016,2025
Licking,AA,2017,2505
Licking,AA,2018,3303
Licking,AA,2019,4134
Licking,AA,2020,9861
Licking,AA,2021,5925
Licking,AA,2022,7102
Licking,AA,2023,8063
Licking,BA,2000,3055
Licking,BA,2001,3205
Licking,BA,2002,3350
Licking,BA,2003,3603
Licking,BA,2004,3795
Licking,BA,2005,4233
Licking,BA,2006,4625
Licking,BA,2007,5031
Licking,BA,2008,5278
Licking,BA,2009,5548
Licking,BA,2010,11598
Licking,BA,2011,5940
Licking,BA,2012,6068
Licking,BA,2013,6173
Licking,BA,2014,6281
Licking,BA,2015,6441
Licking,BA,2016,6685
Licking,BA,2017,6984
Licking,BA,2018,7159
Licking,BA,2019,7518
Licking,BA,2020,15350
Licking,BA,2021,8047
Licking,BA,2022,8385
Licking,BA,2023,8837
Licking,HAA,2000,11
Licking,HAA,2001,10
Licking,HAA,2002,11
Licking,HAA,2003,11
Licking,HAA,2004,12
Licking,HAA,2005,18
Licking,HAA,2006,20
Licking,HAA,2007,21
Licking,HAA,2008,22
Licking,HAA,2009,21
Licking,HAA,2010,47
Licking,HAA,2011,27
Licking,HAA,2012,32
Licking,HAA,2013,41
Licking,HAA,2014,41
Licking,HAA,2015,46
Licking,HAA,2016,45
Licking,HAA,2017,46
Licking,HAA,2018,45
Licking,HAA,2019,50
Licking,HAA,2020,119
Licking,HAA,2021,59
Licking,HAA,2022,66
Licking,HAA,2023,75
Licking,HBA,2000,42
Licking,HBA,2001,45
Licking,HBA,2002,48
Licking,HBA,2003,54
Licking,HBA,2004,57
Licking,HBA,2005,67
Licking,HBA,2006,75
Licking,HBA,2007,80
Licking,HBA,2008,81
Licking,HBA,2009,85
Licking,HBA,2010,179
Licking,HBA,2011,101
Licking,HBA,2012,101
Licking,HBA,2013,115
Licking,HBA,2014,146
Licking,HBA,2015,159
Licking,HBA,2016,186
Licking,HBA,2017,202
Licking,HBA,2018,220
Licking,HBA,2019,248
Licking,HBA,2020,480
Licking,HBA,2021,269
Licking,HBA,2022,272
Licking,HBA,2023,285
Licking,HIA,2000,22
Licking,HIA,2001,20
Licking,HIA,2002,23
Licking,HIA,2003,21
Licking,HIA,2004,26
Licking,HIA,2005,34
Licking,HIA,2006,40
Licking,HIA,2007,45
Licking,HIA,2008,52
Licking,HIA,2009,49
Licking,HIA,2010,121
Licking,HIA,2011,66
Licking,HIA,2012,80
Licking,HIA,2013,88
Licking,HIA,2014,91
Licking,HIA,2015,98
Licking,HIA,2016,103
Licking,HIA,2017,116
Licking,HIA,2018,133
Licking,HIA,2019,143
Licking,HIA,2020,319
Licking,HIA,2021,171
Licking,HIA,2022,171
Licking,HIA,2023,195
Licking,HNA,2000,2
Licking,HNA,2001,2
Licking,HNA,2002,6
Licking,HNA,2003,6
Licking,HNA,2004,5
Licking,HNA,2005,8
Licking,HNA,2006,9
Licking,HNA,2007,8
Licking,HNA,2008,12
Licking,HNA,2009,11
Licking,HNA,2010,24
Licking,HNA,2011,11
Licking,HNA,2012,11
Licking,HNA,2013,15
Licking,HNA,2014,19
Licking,HNA,2015,19
Licking,HNA,2016,16
Licking,HNA,2017,17
Licking,HNA,2018,25
Licking,HNA,2019,25
Licking,HNA,2020,45
Licking,HNA,2021,23
Licking,HNA,2022,24
Licking,HNA,2023,26
Licking,HTOM,2000,55
Licking,HTOM,2001,55
Licking,HTOM,2002,60
Licking,HTOM,2003,69
Licking,HTOM,2004,79
Licking,HTOM,2005,105
Licking,HTOM,2006,114
Licking,HTOM,2007,127
Licking,HTOM,2008,137
Licking,HTOM,2009,142
Licking,HTOM,2010,298
Licking,HTOM,2011,158
Licking,HTOM,2012,162
Licking,HTOM,2013,175
Licking,HTOM,2014,171
Licking,HTOM,2015,182
Licking,HTOM,2016,197
Licking,HTOM,2017,209
Licking,HTOM,2018,215
Licking,HTOM,2019,205
Licking,HTOM,2020,493
Licking,HTOM,2021,253
Licking,HTOM,2022,276
Licking,HTOM,2023,271
Licking,HWA,2000,978
Licking,HWA,2001,1067
Licking,HWA,2002,1139
Licking,HWA,2003,1296
Licking,HWA,2004,1360
Licking,HWA,2005,1482
Licking,HWA,2006,1621
Licking,HWA,2007,1729
Licking,HWA,2008,1873
Licking,HWA,2009,1922
Licking,HWA,2010,4031
Licking,HWA,2011,2144
Licking,HWA,2012,2192
Licking,HWA,2013,2271
Licking,HWA,2014,2364
Licking,HWA,2015,2502
Licking,HWA,2016,2637
Licking,HWA,2017,2851
Licking,HWA,2018,2937
Licking,HWA,2019,3097
Licking,HWA,2020,6562
Licking,HWA,2021,3429
Licking,HWA,2022,3594
Licking,HWA,2023,3767
Licking,IA,2000,441
Licking,IA,2001,451
Licking,IA,2002,452
Licking,IA,2003,480
Licking,IA,2004,462
Licking,IA,2005,494
Licking,IA,2006,504
Licking,IA,2007,484
Licking,IA,2008,480
Licking,IA,2009,496
Licking,IA,2010,996
Licking,IA,2011,505
Licking,IA,2012,526
Licking,IA,2013,529
Licking,IA,2014,530
Licking,IA,2015,533
Licking,IA,2016,528
Licking,IA,2017,561
Licking,IA,2018,577
Licking,IA,2019,600
Licking,IA,2020,1249
Licking,IA,2021,652
Licking,IA,2022,656
Licking,IA,2023,668
Licking,NHAA,2000,859
Licking,NHAA,2001,913
Licking,NHAA,2002,922
Licking,NHAA,2003,997
Licking,NHAA,2004,1047
Licking,NHAA,2005,1074
Licking,NHAA,2006,1175
Licking,NHAA,2007,1197
Licking,NHAA,2008,1255
Licking,NHAA,2009,1272
Licking,NHAA,2010,2511
Licking,NHAA,2011,1256
Licking,NHAA,2012,1339
Licking,NHAA,2013,1421
Licking,NHAA,2014,1509
Licking,NHAA,2015,1661
Licking,NHAA,2016,1980
Licking,NHAA,2017,2459
Licking,NHAA,2018,3258
Licking,NHAA,2019,4084
Licking,NHAA,2020,9742
Licking,NHAA,2021,5866
Licking,NHAA,2022,7036
Licking,NHAA,2023,7988
Licking,NHBA,2000,3013
Licking,NHBA,2001,3160
Licking,NHBA,2002,3302
Licking,NHBA,2003,3549
Licking,NHBA,2004,3738
Licking,NHBA,2005,4166
Licking,NHBA,2006,4550
Licking,NHBA,2007,4951
Licking,NHBA,2008,5197
Licking,NHBA,2009,5463
Licking,NHBA,2010,11419
Licking,NHBA,2011,5839
Licking,NHBA,2012,5967
Licking,NHBA,2013,6058
Licking,NHBA,2014,6135
Licking,NHBA,2015,6282
Licking,NHBA,2016,6499
Licking,NHBA,2017,6782
Licking,NHBA,2018,6939
Licking,NHBA,2019,7270
Licking,NHBA,2020,14870
Licking,NHBA,2021,7778
Licking,NHBA,2022,8113
Licking,NHBA,2023,8552
Licking,NHIA,2000,419
Licking,NHIA,2001,431
Licking,NHIA,2002,429
Licking,NHIA,2003,459
Licking,NHIA,2004,436
Licking,NHIA,2005,460
Licking,NHIA,2006,464
Licking,NHIA,2007,439
Licking,NHIA,2008,428
Licking,NHIA,2009,447
Licking,NHIA,2010,875
Licking,NHIA,2011,439
Licking,NHIA,2012,446
Licking,NHIA,2013,441
Licking,NHIA,2014,439
Licking,NHIA,2015,435
Licking,NHIA,2016,425
Licking,NHIA,2017,445
Licking,NHIA,2018,444
Licking,NHIA,2019,457
Licking,NHIA,2020,930
Licking,NHIA,2021,481
Licking,NHIA,2022,485
Licking,NHIA,2023,473
Licking,NHNA,2000,27
Licking,NHNA,2001,25
Licking,NHNA,2002,26
Licking,NHNA,2003,30
Licking,NHNA,2004,32
Licking,NHNA,2005,30
Licking,NHNA,2006,29
Licking,NHNA,2007,26
Licking,NHNA,2008,32
Licking,NHNA,2009,31
Licking,NHNA,2010,73
Licking,NHNA,2011,34
Licking,NHNA,2012,36
Licking,NHNA,2013,34
Licking,NHNA,2014,39
Licking,NHNA,2015,41
Licking,NHNA,2016,46
Licking,NHNA,2017,57
Licking,NHNA,2018,64
Licking,NHNA,2019,66
Licking,NHNA,2020,134
Licking,NHNA,2021,76
Licking,NHNA,2022,80
Licking,NHNA,2023,81
Licking,NHTOM,2000,1371
Licking,NHTOM,2001,1481
Licking,NHTOM,2002,1565
Licking,NHTOM,2003,1725
Licking,NHTOM,2004,1891
Licking,NHTOM,2005,2047
Licking,NHTOM,2006,2192
Licking,NHTOM,2007,2350
Licking,NHTOM,2008,2469
Licking,NHTOM,2009,2639
Licking,NHTOM,2010,5546
Licking,NHTOM,2011,2901
Licking,NHTOM,2012,3042
Licking,NHTOM,2013,3183
Licking,NHTOM,2014,3304
Licking,NHTOM,2015,3402
Licking,NHTOM,2016,3574
Licking,NHTOM,2017,3660
Licking,NHTOM,2018,3861
Licking,NHTOM,2019,4081
Licking,NHTOM,2020,8335
Licking,NHTOM,2021,4394
Licking,NHTOM,2022,4436
Licking,NHTOM,2023,4498
Licking,NHWA,2000,139469
Licking,NHWA,2001,141017
Licking,NHWA,2002,142530
Licking,NHWA,2003,144365
Licking,NHWA,2004,146581
Licking,NHWA,2005,148459
Licking,NHWA,2006,149974
Licking,NHWA,2007,151402
Licking,NHWA,2008,152358
Licking,NHWA,2009,153201
Licking,NHWA,2010,308302
Licking,NHWA,2011,154219
Licking,NHWA,2012,154228
Licking,NHWA,2013,154690
Licking,NHWA,2014,155248
Licking,NHWA,2015,155894
Licking,NHWA,2016,156458
Licking,NHWA,2017,156946
Licking,NHWA,2018,157675
Licking,NHWA,2019,157448
Licking,NHWA,2020,314855
Licking,NHWA,2021,157222
Licking,NHWA,2022,157212
Licking,NHWA,2023,156990
Licking,TOM,2000,1426
Licking,TOM,2001,1536
Licking,TOM,2002,1625
Licking,TOM,2003,1794
Licking,TOM,2004,1970
Licking,TOM,2005,2152
Licking,TOM,2006,2306
Licking,TOM,2007,2477
Licking,TOM,2008,2606
Licking,TOM,2009,2781
Licking,TOM,2010,5844
Licking,TOM,2011,3059
Licking,TOM,2012,3204
Licking,TOM,2013,3358
Licking,TOM,2014,3475
Licking,TOM,2015,3584
Licking,TOM,2016,3771
Licking,TOM,2017,3869
Licking,TOM,2018,4076
Licking,TOM,2019,4286
Licking,TOM,2020,8828
Licking,TOM,2021,4647
Licking,TOM,2022,4712
Licking,TOM,2023,4769
Licking,TOT,2000,146268
Licking,TOT,2001,148226
Licking,TOT,2002,150061
Licking,TOT,2003,152582
Licking,TOT,2004,155264
Licking,TOT,2005,157950
Licking,TOT,2006,160263
Licking,TOT,2007,162375
Licking,TOT,2008,163916
Licking,TOT,2009,165283
Licking,TOT,2010,333426
Licking,TOT,2011,167195
Licking,TOT,2012,167636
Licking,TOT,2013,168532
Licking,TOT,2014,169506
Licking,TOT,2015,170721
Licking,TOT,2016,172166
Licking,TOT,2017,173790
Licking,TOT,2018,175816
Licking,TOT,2019,177174
Licking,TOT,2020,356884
Licking,TOT,2021,180021
Licking,TOT,2022,181765
Licking,TOT,2023,183201
Licking,WA,2000,140447
Licking,WA,2001,142084
Licking,WA,2002,143669
Licking,WA,2003,145661
Licking,WA,2004,147941
Licking,WA,2005,149941
Licking,WA,2006,151595
Licking,WA,2007,153131
Licking,WA,2008,154231
Licking,WA,2009,155123
Licking,WA,2010,312333
Licking,WA,2011,156363
Licking,WA,2012,156420
Licking,WA,2013,156961
Licking,WA,2014,157612
Licking,WA,2015,158396
Licking,WA,2016,159095
Licking,WA,2017,159797
Licking,WA,2018,160612
Licking,WA,2019,160545
Licking,WA,2020,321417
Licking,WA,2021,160651
Licking,WA,2022,160806
Licking,WA,2023,160757
Logan,AA,2000,193
Logan,AA,2001,211
Logan,AA,2002,216
Logan,AA,2003,206
Logan,AA,2004,223
Logan,AA,2005,216
Logan,AA,2006,213
Logan,AA,2007,214
Logan,AA,2008,232
Logan,AA,2009,244
Logan,AA,2010,483
Logan,AA,2011,273
Logan,AA,2012,277
Logan,AA,2013,309
Logan,AA,2014,335
Logan,AA,2015,319
Logan,AA,2016,325
Logan,AA,2017,350
Logan,AA,2018,358
Logan,AA,2019,360
Logan,AA,2020,822
Logan,AA,2021,424
Logan,AA,2022,426
Logan,AA,2023,452
Logan,BA,2000,801
Logan,BA,2001,771
Logan,BA,2002,783
Logan,BA,2003,794
Logan,BA,2004,760
Logan,BA,2005,800
Logan,BA,2006,777
Logan,BA,2007,783
Logan,BA,2008,732
Logan,BA,2009,773
Logan,BA,2010,1506
Logan,BA,2011,726
Logan,BA,2012,754
Logan,BA,2013,803
Logan,BA,2014,821
Logan,BA,2015,813
Logan,BA,2016,810
Logan,BA,2017,836
Logan,BA,2018,834
Logan,BA,2019,838
Logan,BA,2020,1755
Logan,BA,2021,907
Logan,BA,2022,923
Logan,BA,2023,947
Logan,HAA,2000,4
Logan,HAA,2001,4
Logan,HAA,2002,3
Logan,HAA,2003,2
Logan,HAA,2004,2
Logan,HAA,2005,5
Logan,HAA,2006,4
Logan,HAA,2007,5
Logan,HAA,2008,5
Logan,HAA,2009,4
Logan,HAA,2010,9
Logan,HAA,2011,5
Logan,HAA,2012,5
Logan,HAA,2013,6
Logan,HAA,2014,6
Logan,HAA,2015,9
Logan,HAA,2016,6
Logan,HAA,2017,6
Logan,HAA,2018,7
Logan,HAA,2019,15
Logan,HAA,2020,31
Logan,HAA,2021,16
Logan,HAA,2022,16
Logan,HAA,2023,16
Logan,HBA,2000,15
Logan,HBA,2001,15
Logan,HBA,2002,15
Logan,HBA,2003,13
Logan,HBA,2004,17
Logan,HBA,2005,17
Logan,HBA,2006,18
Logan,HBA,2007,17
Logan,HBA,2008,17
Logan,HBA,2009,17
Logan,HBA,2010,42
Logan,HBA,2011,20
Logan,HBA,2012,21
Logan,HBA,2013,26
Logan,HBA,2014,28
Logan,HBA,2015,28
Logan,HBA,2016,28
Logan,HBA,2017,32
Logan,HBA,2018,36
Logan,HBA,2019,38
Logan,HBA,2020,91
Logan,HBA,2021,41
Logan,HBA,2022,44
Logan,HBA,2023,51
Logan,HIA,2000,7
Logan,HIA,2001,7
Logan,HIA,2002,6
Logan,HIA,2003,8
Logan,HIA,2004,8
Logan,HIA,2005,9
Logan,HIA,2006,10
Logan,HIA,2007,11
Logan,HIA,2008,13
Logan,HIA,2009,14
Logan,HIA,2010,43
Logan,HIA,2011,16
Logan,HIA,2012,16
Logan,HIA,2013,20
Logan,HIA,2014,23
Logan,HIA,2015,28
Logan,HIA,2016,25
Logan,HIA,2017,28
Logan,HIA,2018,29
Logan,HIA,2019,29
Logan,HIA,2020,55
Logan,HIA,2021,29
Logan,HIA,2022,27
Logan,HIA,2023,26
Logan,HNA,2000,2
Logan,HNA,2001,2
Logan,HNA,2002,1
Logan,HNA,2003,1
Logan,HNA,2004,2
Logan,HNA,2005,1
Logan,HNA,2006,0
Logan,HNA,2007,0
Logan,HNA,2008,0
Logan,HNA,2009,0
Logan,HNA,2010,1
Logan,HNA,2011,0
Logan,HNA,2012,0
Logan,HNA,2013,0
Logan,HNA,2014,0
Logan,HNA,2015,0
Logan,HNA,2016,0
Logan,HNA,2017,0
Logan,HNA,2018,2
Logan,HNA,2019,3
Logan,HNA,2020,6
Logan,HNA,2021,3
Logan,HNA,2022,3
Logan,HNA,2023,3
Logan,HTOM,2000,8
Logan,HTOM,2001,8
Logan,HTOM,2002,8
Logan,HTOM,2003,11
Logan,HTOM,2004,11
Logan,HTOM,2005,22
Logan,HTOM,2006,28
Logan,HTOM,2007,32
Logan,HTOM,2008,36
Logan,HTOM,2009,35
Logan,HTOM,2010,70
Logan,HTOM,2011,32
Logan,HTOM,2012,31
Logan,HTOM,2013,40
Logan,HTOM,2014,44
Logan,HTOM,2015,42
Logan,HTOM,2016,48
Logan,HTOM,2017,47
Logan,HTOM,2018,46
Logan,HTOM,2019,61
Logan,HTOM,2020,105
Logan,HTOM,2021,66
Logan,HTOM,2022,76
Logan,HTOM,2023,88
Logan,HWA,2000,298
Logan,HWA,2001,318
Logan,HWA,2002,336
Logan,HWA,2003,392
Logan,HWA,2004,381
Logan,HWA,2005,382
Logan,HWA,2006,399
Logan,HWA,2007,417
Logan,HWA,2008,446
Logan,HWA,2009,454
Logan,HWA,2010,935
Logan,HWA,2011,500
Logan,HWA,2012,505
Logan,HWA,2013,516
Logan,HWA,2014,538
Logan,HWA,2015,548
Logan,HWA,2016,567
Logan,HWA,2017,575
Logan,HWA,2018,598
Logan,HWA,2019,793
Logan,HWA,2020,1614
Logan,HWA,2021,893
Logan,HWA,2022,895
Logan,HWA,2023,902
Logan,IA,2000,92
Logan,IA,2001,94
Logan,IA,2002,98
Logan,IA,2003,100
Logan,IA,2004,110
Logan,IA,2005,109
Logan,IA,2006,108
Logan,IA,2007,107
Logan,IA,2008,108
Logan,IA,2009,115
Logan,IA,2010,260
Logan,IA,2011,113
Logan,IA,2012,119
Logan,IA,2013,130
Logan,IA,2014,140
Logan,IA,2015,153
Logan,IA,2016,158
Logan,IA,2017,154
Logan,IA,2018,153
Logan,IA,2019,149
Logan,IA,2020,302
Logan,IA,2021,163
Logan,IA,2022,172
Logan,IA,2023,173
Logan,NHAA,2000,189
Logan,NHAA,2001,207
Logan,NHAA,2002,213
Logan,NHAA,2003,204
Logan,NHAA,2004,221
Logan,NHAA,2005,211
Logan,NHAA,2006,209
Logan,NHAA,2007,209
Logan,NHAA,2008,227
Logan,NHAA,2009,240
Logan,NHAA,2010,474
Logan,NHAA,2011,268
Logan,NHAA,2012,272
Logan,NHAA,2013,303
Logan,NHAA,2014,329
Logan,NHAA,2015,310
